date,province,rainfall_mm,avg_temp_c
2023-01-05,Free State,6.3,17.5
2023-01-06,Free State,0.0,15.2
2023-01-07,Free State,3.5,16.6
2023-01-08,Free State,0.0,17.3
2023-01-09,Free State,3.0,16.2
2023-01-10,Free State,2.0,15.1
2023-01-11,Free State,0.0,15.2
2023-01-12,Free State,4.2,16.6
2023-01-13,Free State,0.0,16.6
2023-01-14,Free State,0.0,15.6
2023-01-15,Free State,2.1,12.1
2023-01-16,Free State,0.0,14.1
2023-01-17,Free State,1.9,16.9
2023-01-18,Free State,0.0,12.8
2023-01-19,Free State,0.0,17.8
2023-01-20,Free State,0.0,17.6
2023-01-21,Free State,0.4,16.1
2023-01-22,Free State,0.0,16.9
2023-01-23,Free State,0.0,16.8
2023-01-24,Free State,1.5,15.9
2023-01-25,Free State,4.2,14.0
2023-01-26,Free State,0.0,17.6
2023-01-27,Free State,0.0,18.2
2023-01-28,Free State,0.0,14.3
2023-01-29,Free State,0.0,14.1
2023-01-30,Free State,0.0,16.0
2023-01-31,Free State,6.5,15.3
2023-02-01,Free State,0.0,16.5
2023-02-02,Free State,1.4,18.1
2023-02-03,Free State,0.0,12.9
2023-02-04,Free State,0.0,18.7
2023-02-05,Free State,0.0,15.8
2023-02-06,Free State,0.0,17.2
2023-02-07,Free State,0.0,17.4
2023-02-08,Free State,3.3,17.6
2023-02-09,Free State,0.0,16.6
2023-02-10,Free State,1.0,17.0
2023-02-11,Free State,0.0,17.1
2023-02-12,Free State,1.7,15.7
2023-02-13,Free State,8.0,14.1
2023-02-14,Free State,0.0,15.0
2023-02-15,Free State,4.1,16.7
2023-02-16,Free State,3.7,15.7
2023-02-17,Free State,0.0,15.8
2023-02-18,Free State,0.0,19.7
2023-02-19,Free State,0.0,18.3
2023-02-20,Free State,0.0,16.7
2023-02-21,Free State,0.0,18.2
2023-02-22,Free State,0.0,16.6
2023-02-23,Free State,0.3,17.5
2023-02-24,Free State,4.1,18.0
2023-02-25,Free State,0.0,16.8
2023-02-26,Free State,0.0,16.5
2023-02-27,Free State,0.0,19.4
2023-02-28,Free State,0.0,18.6
2023-03-01,Free State,0.0,14.3
2023-03-02,Free State,4.5,16.8
2023-03-03,Free State,0.0,16.7
2023-03-04,Free State,0.0,17.0
2023-03-05,Free State,0.0,19.3
2023-03-06,Free State,3.4,18.1
2023-03-07,Free State,0.0,16.1
2023-03-08,Free State,0.0,17.7
2023-03-09,Free State,0.0,19.1
2023-03-10,Free State,0.0,18.1
2023-03-11,Free State,0.0,17.5
2023-03-12,Free State,0.0,19.1
2023-03-13,Free State,0.0,21.1
2023-03-14,Free State,0.0,19.4
2023-03-15,Free State,0.0,20.8
2023-03-16,Free State,0.0,18.1
2023-03-17,Free State,0.0,19.0
2023-03-18,Free State,0.0,19.1
2023-03-19,Free State,0.0,19.4
2023-03-20,Free State,0.0,19.9
2023-03-21,Free State,1.9,18.0
2023-03-22,Free State,0.0,20.4
2023-03-23,Free State,0.0,17.1
2023-03-24,Free State,0.3,17.7
2023-03-25,Free State,0.0,23.0
2023-03-26,Free State,0.0,19.1
2023-03-27,Free State,0.0,21.0
2023-03-28,Free State,0.0,22.6
2023-03-29,Free State,0.0,16.7
2023-03-30,Free State,0.2,21.9
2023-03-31,Free State,0.0,21.3
2023-04-01,Free State,0.0,22.9
2023-04-02,Free State,4.0,18.8
2023-04-03,Free State,0.0,22.8
2023-04-04,Free State,0.0,19.6
2023-04-05,Free State,0.0,22.4
2023-04-06,Free State,0.0,20.9
2023-04-07,Free State,0.0,22.2
2023-04-08,Free State,0.0,21.2
2023-04-09,Free State,0.0,18.5
2023-04-10,Free State,0.0,16.7
2023-04-11,Free State,2.6,21.8
2023-04-12,Free State,0.0,21.2
2023-04-13,Free State,4.5,22.3
2023-04-14,Free State,0.0,21.4
2023-04-15,Free State,0.0,24.9
2023-04-16,Free State,0.0,22.3
2023-04-17,Free State,0.0,21.4
2023-04-18,Free State,0.0,22.7
2023-04-19,Free State,0.0,21.6
2023-04-20,Free State,0.0,22.5
2023-04-21,Free State,1.3,20.7
2023-04-22,Free State,0.0,22.6
2023-04-23,Free State,0.5,22.0
2023-04-24,Free State,0.0,21.1
2023-04-25,Free State,2.7,25.9
2023-04-26,Free State,0.0,21.4
2023-04-27,Free State,2.1,23.1
2023-04-28,Free State,0.0,22.0
2023-04-29,Free State,0.0,23.8
2023-04-30,Free State,0.0,21.5
2023-05-01,Free State,1.6,24.8
2023-05-02,Free State,0.0,26.7
2023-05-03,Free State,0.0,22.4
2023-05-04,Free State,0.0,25.6
2023-05-05,Free State,0.0,23.3
2023-05-06,Free State,0.0,26.3
2023-05-07,Free State,0.0,27.4
2023-05-08,Free State,0.0,23.8
2023-05-09,Free State,0.0,22.0
2023-05-10,Free State,1.6,25.8
2023-05-11,Free State,0.0,24.8
2023-05-12,Free State,0.0,25.3
2023-05-13,Free State,0.0,24.2
2023-05-14,Free State,0.0,23.4
2023-05-15,Free State,0.0,26.6
2023-05-16,Free State,0.0,25.4
2023-05-17,Free State,0.0,22.9
2023-05-18,Free State,0.0,26.1
2023-05-19,Free State,0.0,25.9
2023-05-20,Free State,0.0,24.8
2023-05-21,Free State,0.0,27.8
2023-05-22,Free State,0.0,24.5
2023-05-23,Free State,0.0,25.3
2023-05-24,Free State,0.0,26.8
2023-05-25,Free State,0.0,25.8
2023-05-26,Free State,0.0,23.7
2023-05-27,Free State,0.0,26.1
2023-05-28,Free State,0.0,25.3
2023-05-29,Free State,0.0,27.3
2023-05-30,Free State,0.0,26.3
2023-05-31,Free State,0.0,26.3
2023-06-01,Free State,0.0,24.7
2023-06-02,Free State,0.0,26.0
2023-06-03,Free State,0.0,27.9
2023-06-04,Free State,0.0,25.3
2023-06-05,Free State,0.0,26.5
2023-06-06,Free State,0.0,25.2
2023-06-07,Free State,0.0,24.9
2023-06-08,Free State,0.0,26.6
2023-06-09,Free State,0.0,27.1
2023-06-10,Free State,0.0,29.8
2023-06-11,Free State,0.0,26.2
2023-06-12,Free State,0.0,26.9
2023-06-13,Free State,0.0,25.2
2023-06-14,Free State,0.0,28.0
2023-06-15,Free State,0.0,27.7
2023-06-16,Free State,0.0,29.4
2023-06-17,Free State,0.0,28.9
2023-06-18,Free State,0.0,27.8
2023-06-19,Free State,0.0,26.6
2023-06-20,Free State,0.0,27.7
2023-06-21,Free State,0.0,27.3
2023-06-22,Free State,0.0,28.9
2023-06-23,Free State,0.0,28.8
2023-06-24,Free State,0.0,27.1
2023-06-25,Free State,0.0,25.4
2023-06-26,Free State,0.0,29.6
2023-06-27,Free State,0.0,28.5
2023-06-28,Free State,0.0,27.2
2023-06-29,Free State,0.0,28.5
2023-06-30,Free State,0.0,27.9
2023-07-01,Free State,0.0,29.8
2023-07-02,Free State,0.0,24.9
2023-07-03,Free State,0.0,27.2
2023-07-04,Free State,0.0,30.3
2023-07-05,Free State,0.0,28.7
2023-07-06,Free State,0.0,30.6
2023-07-07,Free State,0.0,26.1
2023-07-08,Free State,0.0,29.5
2023-07-09,Free State,0.0,29.5
2023-07-10,Free State,0.0,25.4
2023-07-11,Free State,0.0,27.5
2023-07-12,Free State,0.0,27.8
2023-07-13,Free State,0.0,25.6
2023-07-14,Free State,0.0,27.6
2023-07-15,Free State,0.0,29.3
2023-07-16,Free State,0.0,27.4
2023-07-17,Free State,0.0,28.4
2023-07-18,Free State,0.0,28.4
2023-07-19,Free State,0.0,28.0
2023-07-20,Free State,0.0,26.9
2023-07-21,Free State,0.0,29.0
2023-07-22,Free State,0.0,25.6
2023-07-23,Free State,0.0,28.0
2023-07-24,Free State,0.0,30.0
2023-07-25,Free State,0.0,27.3
2023-07-26,Free State,0.0,26.8
2023-07-27,Free State,0.0,29.0
2023-07-28,Free State,0.0,28.1
2023-07-29,Free State,0.0,29.0
2023-07-30,Free State,0.0,27.9
2023-07-31,Free State,0.0,24.2
2023-08-01,Free State,0.0,29.6
2023-08-02,Free State,0.0,30.9
2023-08-03,Free State,0.0,29.7
2023-08-04,Free State,0.0,22.4
2023-08-05,Free State,0.0,28.3
2023-08-06,Free State,0.0,26.9
2023-08-07,Free State,0.0,26.0
2023-08-08,Free State,0.0,27.7
2023-08-09,Free State,0.0,27.3
2023-08-10,Free State,0.0,28.2
2023-08-11,Free State,0.0,27.5
2023-08-12,Free State,0.0,25.7
2023-08-13,Free State,0.0,26.5
2023-08-14,Free State,0.0,26.2
2023-08-15,Free State,0.0,24.7
2023-08-16,Free State,0.0,25.1
2023-08-17,Free State,0.0,26.8
2023-08-18,Free State,0.0,29.2
2023-08-19,Free State,0.0,26.2
2023-08-20,Free State,0.0,25.8
2023-08-21,Free State,0.0,25.1
2023-08-22,Free State,0.0,26.9
2023-08-23,Free State,0.0,28.6
2023-08-24,Free State,0.0,29.7
2023-08-25,Free State,0.0,27.1
2023-08-26,Free State,0.0,26.8
2023-08-27,Free State,0.0,25.7
2023-08-28,Free State,0.0,25.9
2023-08-29,Free State,0.0,27.3
2023-08-30,Free State,0.0,25.9
2023-08-31,Free State,0.0,26.0
2023-09-01,Free State,0.0,26.1
2023-09-02,Free State,0.0,25.2
2023-09-03,Free State,0.0,25.9
2023-09-04,Free State,0.0,22.9
2023-09-05,Free State,0.0,26.7
2023-09-06,Free State,0.0,29.3
2023-09-07,Free State,0.0,24.9
2023-09-08,Free State,0.0,26.2
2023-09-09,Free State,0.0,26.8
2023-09-10,Free State,0.0,27.4
2023-09-11,Free State,0.0,25.0
2023-09-12,Free State,0.0,22.6
2023-09-13,Free State,0.0,25.6
2023-09-14,Free State,0.0,25.3
2023-09-15,Free State,0.0,24.5
2023-09-16,Free State,0.0,24.7
2023-09-17,Free State,0.0,25.1
2023-09-18,Free State,0.0,25.3
2023-09-19,Free State,0.0,25.1
2023-09-20,Free State,0.0,24.2
2023-09-21,Free State,0.0,25.1
2023-09-22,Free State,0.0,24.0
2023-09-23,Free State,0.0,25.3
2023-09-24,Free State,0.0,23.3
2023-09-25,Free State,0.0,24.2
2023-09-26,Free State,0.0,21.6
2023-09-27,Free State,0.0,23.3
2023-09-28,Free State,0.0,24.7
2023-09-29,Free State,0.0,22.2
2023-09-30,Free State,0.0,23.1
2023-10-01,Free State,0.0,19.9
2023-10-02,Free State,0.0,21.4
2023-10-03,Free State,0.0,21.6
2023-10-04,Free State,0.0,23.4
2023-10-05,Free State,0.0,23.6
2023-10-06,Free State,0.0,22.9
2023-10-07,Free State,0.0,22.3
2023-10-08,Free State,0.0,22.2
2023-10-09,Free State,0.0,23.8
2023-10-10,Free State,0.0,22.9
2023-10-11,Free State,1.1,22.0
2023-10-12,Free State,0.0,24.3
2023-10-13,Free State,0.0,25.2
2023-10-14,Free State,0.0,20.3
2023-10-15,Free State,0.0,22.9
2023-10-16,Free State,0.0,26.6
2023-10-17,Free State,0.0,22.3
2023-10-18,Free State,0.0,21.9
2023-10-19,Free State,0.0,21.6
2023-10-20,Free State,0.0,22.3
2023-10-21,Free State,0.0,22.6
2023-10-22,Free State,0.0,19.5
2023-10-23,Free State,0.0,21.2
2023-10-24,Free State,0.0,17.7
2023-10-25,Free State,0.0,20.7
2023-10-26,Free State,0.0,19.6
2023-10-27,Free State,0.0,21.4
2023-10-28,Free State,0.0,18.3
2023-10-29,Free State,0.0,19.9
2023-10-30,Free State,0.0,22.0
2023-10-31,Free State,0.0,19.4
2023-11-01,Free State,2.4,17.5
2023-11-02,Free State,0.0,20.6
2023-11-03,Free State,0.0,19.3
2023-11-04,Free State,0.0,19.8
2023-11-05,Free State,0.6,18.9
2023-11-06,Free State,0.0,22.8
2023-11-07,Free State,0.0,17.4
2023-11-08,Free State,0.0,23.9
2023-11-09,Free State,0.0,19.0
2023-11-10,Free State,0.0,19.7
2023-11-11,Free State,0.0,18.5
2023-11-12,Free State,0.0,18.4
2023-11-13,Free State,0.0,18.0
2023-11-14,Free State,11.7,20.0
2023-11-15,Free State,0.0,16.9
2023-11-16,Free State,4.2,19.5
2023-11-17,Free State,0.0,15.6
2023-11-18,Free State,0.0,19.2
2023-11-19,Free State,0.0,19.9
2023-11-20,Free State,0.0,16.7
2023-11-21,Free State,0.0,19.5
2023-11-22,Free State,0.0,18.5
2023-11-23,Free State,0.0,20.7
2023-11-24,Free State,0.0,17.0
2023-11-25,Free State,0.0,22.4
2023-11-26,Free State,0.0,14.5
2023-11-27,Free State,0.0,17.5
2023-11-28,Free State,0.0,15.4
2023-11-29,Free State,0.0,20.6
2023-11-30,Free State,0.0,17.4
2023-12-01,Free State,0.0,17.5
2023-12-02,Free State,0.0,18.3
2023-12-03,Free State,0.2,17.6
2023-12-04,Free State,0.0,16.6
2023-12-05,Free State,0.0,15.5
2023-12-06,Free State,0.0,17.6
2023-12-07,Free State,0.3,17.9
2023-12-08,Free State,4.8,18.3
2023-12-09,Free State,11.3,20.0
2023-12-10,Free State,0.0,13.9
2023-12-11,Free State,0.0,17.0
2023-12-12,Free State,0.0,18.8
2023-12-13,Free State,0.0,16.8
2023-12-14,Free State,0.0,13.4
2023-12-15,Free State,0.0,14.9
2023-12-16,Free State,0.0,17.3
2023-12-17,Free State,0.0,17.2
2023-12-18,Free State,4.0,17.7
2023-12-19,Free State,0.0,15.5
2023-12-20,Free State,0.0,17.0
2023-12-21,Free State,0.0,15.1
2023-12-22,Free State,0.0,16.9
2023-12-23,Free State,0.0,16.5
2023-12-24,Free State,4.8,15.2
2023-12-25,Free State,0.0,18.7
2023-12-26,Free State,0.0,13.8
2023-12-27,Free State,0.0,16.1
2023-12-28,Free State,0.0,15.0
2023-12-29,Free State,0.0,19.0
2023-12-30,Free State,0.0,17.1
2023-12-31,Free State,3.8,15.2
2024-01-01,Free State,0.0,15.8
2024-01-02,Free State,3.8,18.9
2024-01-03,Free State,8.7,14.7
2024-01-04,Free State,0.0,13.5
2024-01-05,Free State,0.0,16.5
2024-01-06,Free State,5.5,16.5
2024-01-07,Free State,0.0,17.1
2024-01-08,Free State,0.0,17.1
2024-01-09,Free State,0.0,18.7
2024-01-10,Free State,0.0,13.4
2024-01-11,Free State,3.0,14.2
2024-01-12,Free State,7.9,17.0
2024-01-13,Free State,0.0,14.3
2024-01-14,Free State,0.0,13.8
2024-01-15,Free State,11.9,18.8
2024-01-16,Free State,0.0,13.6
2024-01-17,Free State,3.9,15.5
2024-01-18,Free State,9.3,15.9
2024-01-19,Free State,0.0,18.0
2024-01-20,Free State,0.0,13.2
2024-01-21,Free State,0.0,16.7
2024-01-22,Free State,0.0,14.7
2024-01-23,Free State,0.0,17.0
2024-01-24,Free State,2.9,14.7
2024-01-25,Free State,0.0,18.4
2024-01-26,Free State,0.0,14.8
2024-01-27,Free State,0.0,12.4
2024-01-28,Free State,0.0,15.0
2024-01-29,Free State,0.0,15.8
2024-01-30,Free State,0.0,17.8
2024-01-31,Free State,0.0,14.3
2024-02-01,Free State,15.2,14.4
2024-02-02,Free State,4.4,17.7
2024-02-03,Free State,0.0,14.3
2024-02-04,Free State,5.6,16.1
2024-02-05,Free State,0.0,16.1
2024-02-06,Free State,0.0,16.8
2024-02-07,Free State,3.0,15.3
2024-02-08,Free State,2.2,15.1
2024-02-09,Free State,0.0,17.0
2024-02-10,Free State,2.0,15.2
2024-02-11,Free State,0.0,14.6
2024-02-12,Free State,0.0,18.5
2024-02-13,Free State,0.0,17.5
2024-02-14,Free State,0.0,19.4
2024-02-15,Free State,0.0,18.0
2024-02-16,Free State,0.0,15.0
2024-02-17,Free State,0.0,17.1
2024-02-18,Free State,0.0,15.5
2024-02-19,Free State,0.0,14.6
2024-02-20,Free State,0.0,16.4
2024-02-21,Free State,0.0,18.6
2024-02-22,Free State,0.0,17.7
2024-02-23,Free State,0.0,15.2
2024-02-24,Free State,0.0,16.6
2024-02-25,Free State,0.0,17.2
2024-02-26,Free State,0.0,15.0
2024-02-27,Free State,0.0,18.6
2024-02-28,Free State,0.0,17.3
2024-02-29,Free State,0.0,15.6
2024-03-01,Free State,0.0,15.6
2024-03-02,Free State,0.0,19.5
2024-03-03,Free State,0.0,17.4
2024-03-04,Free State,0.0,19.8
2024-03-05,Free State,6.6,20.4
2024-03-06,Free State,0.0,19.7
2024-03-07,Free State,17.7,17.4
2024-03-08,Free State,0.0,14.6
2024-03-09,Free State,0.0,18.9
2024-03-10,Free State,0.0,21.6
2024-03-11,Free State,0.0,18.5
2024-03-12,Free State,0.0,15.7
2024-03-13,Free State,0.0,17.7
2024-03-14,Free State,15.6,18.6
2024-03-15,Free State,10.3,17.3
2024-03-16,Free State,0.0,15.2
2024-03-17,Free State,0.0,19.0
2024-03-18,Free State,0.0,18.0
2024-03-19,Free State,1.0,21.9
2024-03-20,Free State,0.0,19.5
2024-03-21,Free State,0.0,20.2
2024-03-22,Free State,0.0,19.4
2024-03-23,Free State,2.8,19.8
2024-03-24,Free State,0.0,17.3
2024-03-25,Free State,0.0,18.3
2024-03-26,Free State,0.0,21.6
2024-03-27,Free State,0.0,20.4
2024-03-28,Free State,0.0,19.5
2024-03-29,Free State,0.0,21.0
2024-03-30,Free State,0.0,21.1
2024-03-31,Free State,0.0,23.4
2024-04-01,Free State,0.0,20.8
2024-04-02,Free State,0.0,19.0
2024-04-03,Free State,0.0,20.6
2024-04-04,Free State,0.0,21.8
2024-04-05,Free State,0.4,22.4
2024-04-06,Free State,0.0,18.6
2024-04-07,Free State,0.0,21.5
2024-04-08,Free State,0.0,19.9
2024-04-09,Free State,3.4,20.5
2024-04-10,Free State,0.0,22.7
2024-04-11,Free State,0.0,22.7
2024-04-12,Free State,0.0,20.6
2024-04-13,Free State,0.0,21.5
2024-04-14,Free State,0.0,21.1
2024-04-15,Free State,0.0,26.3
2024-04-16,Free State,0.0,22.5
2024-04-17,Free State,3.4,20.9
2024-04-18,Free State,0.0,24.3
2024-04-19,Free State,0.0,24.4
2024-04-20,Free State,0.0,25.2
2024-04-21,Free State,0.0,25.7
2024-04-22,Free State,0.0,23.8
2024-04-23,Free State,0.0,22.3
2024-04-24,Free State,0.0,22.6
2024-04-25,Free State,0.0,22.6
2024-04-26,Free State,0.0,22.5
2024-04-27,Free State,0.0,25.1
2024-04-28,Free State,0.0,23.3
2024-04-29,Free State,0.0,24.9
2024-04-30,Free State,0.0,24.5
2024-05-01,Free State,0.0,22.0
2024-05-02,Free State,0.0,21.1
2024-05-03,Free State,0.0,21.9
2024-05-04,Free State,0.0,23.3
2024-05-05,Free State,0.0,24.2
2024-05-06,Free State,0.0,23.1
2024-05-07,Free State,0.0,25.2
2024-05-08,Free State,0.0,23.5
2024-05-09,Free State,0.0,24.8
2024-05-10,Free State,0.0,24.7
2024-05-11,Free State,0.0,27.2
2024-05-12,Free State,0.0,23.2
2024-05-13,Free State,0.0,28.1
2024-05-14,Free State,0.0,24.0
2024-05-15,Free State,0.0,22.9
2024-05-16,Free State,0.0,24.7
2024-05-17,Free State,0.0,30.0
2024-05-18,Free State,0.0,26.5
2024-05-19,Free State,0.0,26.2
2024-05-20,Free State,0.0,26.6
2024-05-21,Free State,0.0,24.3
2024-05-22,Free State,0.0,26.0
2024-05-23,Free State,0.0,25.6
2024-05-24,Free State,0.0,28.4
2024-05-25,Free State,0.0,25.6
2024-05-26,Free State,0.0,25.3
2024-05-27,Free State,0.0,24.2
2024-05-28,Free State,0.0,26.2
2024-05-29,Free State,0.0,26.5
2024-05-30,Free State,0.0,24.4
2024-05-31,Free State,0.0,26.9
2024-06-01,Free State,0.0,26.7
2024-06-02,Free State,0.0,27.9
2024-06-03,Free State,0.0,28.3
2024-06-04,Free State,0.0,26.7
2024-06-05,Free State,0.0,25.0
2024-06-06,Free State,0.0,25.4
2024-06-07,Free State,0.0,29.4
2024-06-08,Free State,0.0,27.0
2024-06-09,Free State,0.0,29.5
2024-06-10,Free State,0.0,27.7
2024-06-11,Free State,0.0,28.1
2024-06-12,Free State,0.0,28.4
2024-06-13,Free State,0.0,25.3
2024-06-14,Free State,0.0,27.6
2024-06-15,Free State,0.0,25.3
2024-06-16,Free State,0.0,26.8
2024-06-17,Free State,0.0,28.3
2024-06-18,Free State,0.0,25.8
2024-06-19,Free State,0.0,28.2
2024-06-20,Free State,0.0,25.2
2024-06-21,Free State,0.0,29.2
2024-06-22,Free State,0.0,26.5
2024-06-23,Free State,0.0,26.0
2024-06-24,Free State,0.0,25.4
2024-06-25,Free State,0.0,26.8
2024-06-26,Free State,0.0,24.8
2024-06-27,Free State,0.0,26.9
2024-06-28,Free State,0.0,29.4
2024-06-29,Free State,0.0,27.5
2024-06-30,Free State,0.0,26.0
2024-07-01,Free State,0.0,28.2
2024-07-02,Free State,0.0,28.0
2024-07-03,Free State,0.0,30.8
2024-07-04,Free State,0.0,29.1
2024-07-05,Free State,0.0,28.4
2024-07-06,Free State,0.0,29.3
2024-07-07,Free State,0.0,27.7
2024-07-08,Free State,0.0,27.8
2024-07-09,Free State,0.0,30.5
2024-07-10,Free State,0.0,25.5
2024-07-11,Free State,0.0,29.4
2024-07-12,Free State,0.0,27.8
2024-07-13,Free State,0.0,27.6
2024-07-14,Free State,0.0,27.2
2024-07-15,Free State,0.0,28.2
2024-07-16,Free State,0.0,27.9
2024-07-17,Free State,0.0,27.4
2024-07-18,Free State,0.0,26.9
2024-07-19,Free State,0.0,25.1
2024-07-20,Free State,0.0,26.9
2024-07-21,Free State,0.0,27.2
2024-07-22,Free State,0.0,28.2
2024-07-23,Free State,0.0,30.9
2024-07-24,Free State,0.0,27.0
2024-07-25,Free State,0.0,26.4
2024-07-26,Free State,0.0,26.8
2024-07-27,Free State,0.0,28.1
2024-07-28,Free State,0.0,28.7
2024-07-29,Free State,0.0,28.9
2024-07-30,Free State,0.0,29.1
2024-07-31,Free State,0.0,29.2
2024-08-01,Free State,0.0,27.3
2024-08-02,Free State,0.0,30.8
2024-08-03,Free State,0.0,27.2
2024-08-04,Free State,0.0,27.8
2024-08-05,Free State,0.0,29.6
2024-08-06,Free State,0.0,28.4
2024-08-07,Free State,0.0,24.2
2024-08-08,Free State,0.0,27.5
2024-08-09,Free State,0.0,28.8
2024-08-10,Free State,0.0,25.4
2024-08-11,Free State,0.0,28.5
2024-08-12,Free State,0.0,27.9
2024-08-13,Free State,0.0,29.1
2024-08-14,Free State,0.0,26.2
2024-08-15,Free State,0.0,28.7
2024-08-16,Free State,0.0,27.4
2024-08-17,Free State,0.0,29.7
2024-08-18,Free State,0.0,31.2
2024-08-19,Free State,0.0,29.3
2024-08-20,Free State,0.0,27.6
2024-08-21,Free State,0.0,30.3
2024-08-22,Free State,0.0,27.7
2024-08-23,Free State,0.0,25.4
2024-08-24,Free State,0.0,26.6
2024-08-25,Free State,0.0,27.7
2024-08-26,Free State,0.0,27.8
2024-08-27,Free State,0.0,24.8
2024-08-28,Free State,0.0,24.8
2024-08-29,Free State,0.0,25.8
2024-08-30,Free State,0.0,27.1
2024-08-31,Free State,0.0,27.2
2024-09-01,Free State,0.0,26.3
2024-09-02,Free State,0.0,24.8
2024-09-03,Free State,0.0,28.6
2024-09-04,Free State,0.0,24.3
2024-09-05,Free State,0.0,27.7
2024-09-06,Free State,0.0,26.8
2024-09-07,Free State,0.0,27.6
2024-09-08,Free State,0.0,24.9
2024-09-09,Free State,0.0,25.2
2024-09-10,Free State,0.0,25.5
2024-09-11,Free State,0.0,24.6
2024-09-12,Free State,0.0,25.5
2024-09-13,Free State,0.0,27.5
2024-09-14,Free State,0.0,23.1
2024-09-15,Free State,0.0,24.0
2024-09-16,Free State,0.0,23.7
2024-09-17,Free State,0.0,24.6
2024-09-18,Free State,0.0,24.5
2024-09-19,Free State,0.0,25.7
2024-09-20,Free State,0.0,24.5
2024-09-21,Free State,0.0,24.8
2024-09-22,Free State,0.0,24.9
2024-09-23,Free State,0.0,24.6
2024-09-24,Free State,0.0,25.2
2024-09-25,Free State,0.0,23.8
2024-09-26,Free State,0.0,26.4
2024-09-27,Free State,0.0,27.6
2024-09-28,Free State,0.0,24.8
2024-09-29,Free State,0.0,23.9
2024-09-30,Free State,0.0,24.4
2024-10-01,Free State,0.0,21.8
2024-10-02,Free State,0.0,23.6
2024-10-03,Free State,0.0,22.1
2024-10-04,Free State,0.0,23.9
2024-10-05,Free State,0.0,21.9
2024-10-06,Free State,0.0,22.4
2024-10-07,Free State,0.0,20.0
2024-10-08,Free State,0.0,20.9
2024-10-09,Free State,0.0,23.1
2024-10-10,Free State,0.0,21.2
2024-10-11,Free State,0.0,24.0
2024-10-12,Free State,0.0,20.9
2024-10-13,Free State,0.0,22.9
2024-10-14,Free State,0.0,20.9
2024-10-15,Free State,0.0,22.6
2024-10-16,Free State,0.0,19.6
2024-10-17,Free State,0.0,21.1
2024-10-18,Free State,0.0,20.4
2024-10-19,Free State,0.0,22.9
2024-10-20,Free State,0.0,22.2
2024-10-21,Free State,0.0,19.5
2024-10-22,Free State,0.0,20.9
2024-10-23,Free State,0.0,20.0
2024-10-24,Free State,0.0,22.5
2024-10-25,Free State,0.0,22.9
2024-10-26,Free State,0.0,18.7
2024-10-27,Free State,0.0,22.0
2024-10-28,Free State,0.0,19.4
2024-10-29,Free State,0.0,20.2
2024-10-30,Free State,0.0,20.5
2024-10-31,Free State,0.0,23.1
2024-11-01,Free State,0.0,18.7
2024-11-02,Free State,0.0,21.4
2024-11-03,Free State,0.0,18.3
2024-11-04,Free State,0.0,18.1
2024-11-05,Free State,0.0,19.9
2024-11-06,Free State,0.0,19.8
2024-11-07,Free State,0.0,15.4
2024-11-08,Free State,0.0,21.3
2024-11-09,Free State,0.0,16.3
2024-11-10,Free State,0.0,19.2
2024-11-11,Free State,0.0,21.3
2024-11-12,Free State,0.0,22.5
2024-11-13,Free State,0.0,18.6
2024-11-14,Free State,0.5,16.9
2024-11-15,Free State,0.0,20.9
2024-11-16,Free State,0.0,20.1
2024-11-17,Free State,0.8,18.0
2024-11-18,Free State,0.0,17.7
2024-11-19,Free State,0.0,17.5
2024-11-20,Free State,0.0,18.0
2024-11-21,Free State,0.0,18.9
2024-11-22,Free State,0.0,17.5
2024-11-23,Free State,0.0,17.6
2024-11-24,Free State,11.3,19.1
2024-11-25,Free State,0.0,15.9
2024-11-26,Free State,0.0,17.4
2024-11-27,Free State,0.0,15.4
2024-11-28,Free State,0.0,18.0
2024-11-29,Free State,0.0,14.9
2024-11-30,Free State,0.0,19.0
2024-12-01,Free State,0.0,15.7
2024-12-02,Free State,0.0,14.9
2024-12-03,Free State,0.0,17.0
2024-12-04,Free State,0.0,20.0
2024-12-05,Free State,0.0,18.4
2024-12-06,Free State,0.0,14.4
2024-12-07,Free State,0.0,15.2
2024-12-08,Free State,0.0,16.6
2024-12-09,Free State,0.0,20.5
2024-12-10,Free State,0.0,15.6
2024-12-11,Free State,0.0,15.6
2024-12-12,Free State,0.0,19.2
2024-12-13,Free State,0.0,17.2
2024-12-14,Free State,0.0,18.4
2024-12-15,Free State,0.0,15.7
2024-12-16,Free State,3.8,16.6
2024-12-17,Free State,0.0,18.7
2024-12-18,Free State,0.0,16.4
2024-12-19,Free State,0.0,18.3
2024-12-20,Free State,0.0,17.1
